,Herkomst,Titel,Tekst,JEROEN_janee,JEROEN_OPM,SUSAN_janee,SUSAN_OPM,VERGELIJKING,CONCLUSIE,EINDOORDEEL_janee,reinfVec,vecNorm
938,manual_annotation_sample_seed1120,GV_Limburg_gastkind_06_conversation_clipped_150_paragraph_280-288_text,"Dat ging allemaal klakkeloos . Die kon zo goed leren . Och ! Toen ging ze ' s morgens ook weer naar school . En bij een verkeerslicht bleef ze met haar pedaal aan de stoeprand hangen , kwam er een melkwagen en die reed haar zo dood . De oom waar zij toen in huis was , die dacht wat is daar een drukte . Ik ga even kijken . En daar lag Zil . Ja , dat was toen echt tragisch . Dat was in februari . We kregen bericht . Toen zijn pap en moe naar de begrafenis geweest . In Muiderberg is ze begraven . En daar gaan we nu nog elk jaar heen . Altijd naar Muiderberg toe . Naar haar graf . Ja , met Pinksteren zijn we nog geweest . Met een neef van mij met zijn vrouw . We mochten ergens een dag heen , ze vroegen of we eens wens hadden .",nee,Maar wel onheil…,nee,,zelfde,,nee,"[ 0.28302704  0.1281295  -0.04155604 -0.24253706  0.05828307 -0.0043348
 -0.25848511  0.16509394  0.04271796  0.121959    0.19998891  0.27499904
  0.07003487  0.20336088 -0.11075544  0.26082976 -0.05299291  0.02335341
 -0.09123289 -0.12057721  0.00689338 -0.03799837  0.23161455 -0.02536641
  0.09642362  0.00531633 -0.09703324  0.09070111  0.1390954   0.26364842
  0.08026417 -0.26407611  0.35555387 -0.01298475 -0.1466757  -0.07246759
  0.01268152  0.15221902  0.28652827  0.13861118 -0.11616332 -0.16852891
 -0.1088605   0.11875929 -0.22763125 -0.24228078 -0.05051013  0.25847746
 -0.37434049  0.20799137]",1.2233366277164563
939,manual_annotation_sample_seed1120,GV_Lumen_verzetsgroep_MRC_03_conversation_clipped_150_paragraph_190-200_text,"Nee , ja . Ik heb gelezen . Dat moet ik dat dus uit de tweede derde hand .. Dus dat is .. Dat is helemaal niet erg . Het gaat om de harde feiten . Nee , dat is geen harde feiten . Want ik kan ook niet constateren of wat zij toen gezegd hebben werkelijkheid is . Dat moet je ze zelf vragen . Dit is uit de derde hand . Ik wil graag vertellen wat ik ... maar meer , dat is geen .. nee .. Ja , sorry hoor. ( veel door elkaar gepraat ) Ik ben jurist tenslotte ( lacht ) . ( beeld springt verder , midden in een zin ) Dan van u in Engeland ? Dat moest ik zelf , dat ik in het leger daar terecht kwam . Juist in het verzet ? Nee in het leger . Een hele hoop mensen die naar Engeland zijn gegaan , die zijn opgeleid , en die zijn piloot geworden , en .. Zoals die vrind , of die , ja , dat was een vrind van me van het gymnasium , die door Frankrijk gewandeld is .",nee,,nee,,zelfde,,nee,"[ 0.19689466  0.31375834 -0.2950168  -0.01711161  0.09055682  0.26716456
 -0.01781061 -0.17977036  0.47303617  0.02301455 -0.22833557  0.00843852
 -0.20115379  0.07246097  0.129123    0.07182404  0.33128545  0.03088217
  0.2152711   0.12549485 -0.38604873 -0.07383784 -0.15195598 -0.10669435
  0.02578116  0.51444948  0.26274008  0.10131338 -0.26590335 -0.04503477
 -0.42339586 -0.07990304  0.3169363  -0.32618226  0.23571515 -0.02001805
  0.43053991  0.25519912  0.14066904  0.13771502 -0.47491771 -0.03346952
  0.25909755 -0.06864336 -0.20065355 -0.46671012  0.19051082  0.45426153
 -0.01215466 -0.13797302]",1.7366709702913605
940,manual_annotation_sample_seed1120,GV_NIOD_Buchenwald_31_clipped_150_paragraph_657-673_text,"Maar daar heb je toch geen . De 1e paar keren dan snap je dat toch niet . We heb ik ze steun gemaakt zo kwaad van die heel is . De in die die ze is water gekomen . Hij is weer de Sam geen zak . Dan moet je weer opnieuw beginnen met de letter natuurlijk doordat ik die dikke proppen daaruit moest halen . Dat was dan in orde . Awel , heb ik zogezegd dan maar ons ook moesten wassen . Moesten alles alles dat werd koud is was j . De dag moest men zich was ik iedere dag moest men zich wassen en iedere week . Maar als je verplicht . De baden . En diegene die zeer trots . En dat het slecht waren . Menige zijn doodgeslagen worden . Wat is was van de baan . Maar ik ben door en ik ben nooit daarheen gegaan .",ja,,nee,,ANDERS,,ja,"[ 0.13352883  0.22584861  0.08709405  0.00874712  0.02436658  0.05182446
 -0.02192103 -0.29163145  0.28348416 -0.15737838 -0.14329438  0.07935351
 -0.02648753 -0.12340899  0.14969133 -0.1114     -0.04619907  0.03143993
  0.21005062 -0.41541517 -0.03594304  0.01983079 -0.35120025  0.13134862
  0.00714703  0.20165619  0.10824295 -0.19651563  0.13749938  0.13505683
  0.09586915 -0.09768894  0.25305423 -0.28935097  0.04571364  0.0158469
  0.11059827  0.09284003 -0.18683024  0.21843729 -0.19507817  0.0911494
  0.02691382 -0.26993458 -0.24149794 -0.19496749  0.2440477   0.35132782
  0.30715358 -0.05705194]",1.267868860723048
941,manual_annotation_sample_seed1120,GV_KNMG_medici_02_conversation_clipped_150_paragraph_600-607_text,"Maar de mensen waren toen zo lang zo oud nog niet , de gemiddelde levensverwachting toen was , nou , als hij even over de zeventig was , tweeÎnzeventig misschien . Zoiets zeg ik vast , zoiets kun je , je haast niet meer voorstellen hË . Oude mensen waren zeldzaam in die tijd . Uzelf was een heel jonge huisarts . Ik was heel jong huisarts ja , ik was uh , ik was dus , uh , toen ik in uh even kijken eenenveertig toen was ik zesentwintig , ja , zesentwintig . Ja , en ik ben dus , ik was zesentwintig toen ik in de praktijk kwam , zevenentwintig geworden dus achtentwintig , negenentwintig , afijn al die jaren in , afijn daar heb ik u al van verteld van . Dus het was [ wordt onderbroken ] Maar ik , ik hoor , ja Het was problematiek waar je geweldig mee zat .",nee,,nee,,zelfde,,nee,"[ 0.37433633  0.35249668 -0.35400356 -0.0390674   0.00725044  0.34286393
  0.1167347  -0.21539813  0.05932867 -0.07296877 -0.0897447   0.22239371
 -0.49001952  0.016011    0.26477343  0.14837015  0.11800043  0.01545709
  0.09236447 -0.05860052 -0.45036423 -0.03825526 -0.15412612  0.44260626
  0.30160446  0.43782037  0.31126805 -0.04090739 -0.14798991  0.07992821
 -0.19059524 -0.03084256  0.35613044 -0.21318547  0.10274879  0.0060617
  0.40910847  0.52089337  0.25122403  0.02082681 -0.33498053  0.23043957
  0.0097067   0.09667619 -0.1025722  -0.3251085   0.17033836  0.71506017
 -0.17421739 -0.10290373]",1.8498435758312435
942,manual_annotation_sample_seed1120,GV_CaleidoscoopFilm_ingekwartierd_05_conversation_clipped_150_paragraph_777-783_text,"De kranten konden ook in iets grotere dikte verschijnen want ja in de oorlog was de krant ook maar een heel klein blaadje want papier was krap . Alles was krap en schaars . Ja. kent u ook , kent u ook persoonlijk mensen die hebben geleden onder de oorlog ? Nou , ja , personen . Nouja ik denk dat ik wel mensen mensen heb gekend die er onder gebukt zijn gegaan . Ja . En op wat voor manier ? Ja , ik weet er eigenlijk weinig van . Kijk mijn vrienden enzo waar ik zopas over vertelde die zijn meegenomen toen vanuit de vanuit de kerk , die waren ietsje ouder dan ik en die nouja , die hebben er dus wel problemen mee gehad uiteraard dat ze zijn opgepakt en een maand of drie denk ik nog wel hebben , voor de Duitsers hebben moeten werken in Drenthe , loopgraven maken enzo .",ja,,nee,,ANDERS,,ja,"[ 3.76098543e-01  1.85776427e-01 -3.15653652e-01  1.52204148e-01
  1.79429442e-01  2.19189748e-01  1.06996104e-01  1.49733879e-01
  1.61931977e-01 -2.31890447e-01  6.60321452e-02  4.04230207e-01
 -1.11928333e-01 -3.12852651e-01  1.87966466e-01 -4.07095421e-02
  3.11976269e-01 -1.15344934e-01  1.99542254e-01  1.91989444e-01
 -2.09990449e-01  1.59493096e-01  3.70418504e-02  5.79337087e-02
  3.15648336e-02  1.54203556e-01  2.25154422e-01 -2.85749286e-02
 -1.87200256e-01  1.98749378e-02 -1.45537466e-01 -1.15635205e-01
 -1.75783806e-01 -1.27740963e-02  1.77789654e-04 -1.44981042e-01
  8.58514868e-02  4.49104935e-01  2.01504305e-02  3.58185172e-01
 -6.45473343e-03  1.15331272e-02  1.30260855e-01 -2.18308985e-01
  1.11277727e-02  5.43657411e-02 -1.46604471e-01  1.83799752e-03
 -1.48454972e-01 -2.25514144e-01]",1.3296612895866817
943,manual_annotation_sample_seed1120,GV_NIOD_Buchenwald_09_clipped_150_paragraph_682-700_text,Stelen dat Dat was zeg maar . Nou ja dan werk je wel zo verschrikkelijk geslagen . Denk nou dan kan je wel zeggen . Je komt sowieso al niet meer werk . Hier kon amper op dat ter plaatse komen dus dan nou dan kun je eigenlijk wel zeggen . Dan kwam je er niet meer uit . Het is heel erg was het al . Ja . En dus zelf geholpen de medegevangenen . Geholpen . Nee nou ik t Ik heb nooit geen hulp nodig had . Nee dat is nee dat heb ik nooit gehad . Het was niet nodig . En die veel in contact geweest met de SS . In Blue geweld . Nee nee en begon niet nooit in contact geweest met SS . Nee is niet nodig geweest . Nee . Nee want als je met de SS in contact kwam was het altijd ergens voor .,ja,,ja,,zelfde,,ja,"[ 0.25675447  0.25596981 -0.21995411 -0.1232363   0.00662288 -0.04559062
  0.08275668 -0.07819701  0.20599219 -0.24800847 -0.26878232 -0.11832186
 -0.22234535 -0.25238691  0.17175158 -0.07359712  0.2126258   0.04028008
  0.45164718 -0.17821827 -0.5304563  -0.24572594 -0.10030306  0.14322723
  0.09270785  0.53092122  0.26566325 -0.12592771 -0.04914602  0.20788087
 -0.16835004 -0.2428038   0.78361526  0.22202145  0.14053044 -0.06894404
  0.29063572  0.0996346   0.3473108   0.13960642 -0.07763286 -0.07377491
  0.04953229 -0.07983312 -0.43321347 -0.43775477  0.33815116  0.84771919
  0.18747004 -0.15168969]",1.981456973153504
944,manual_annotation_sample_seed1120,GV_Schiedam_gastgezin2_06_conversation_clipped_150_paragraph_563-575_text,"Ja . Er kwam daar allemaal familie ... Dat is Elsa . Dat was een heel knappe vrouw , hoor . De familie kwam naar haar ouders , zeg maar . Wat werd er dan gedaan ? Werd er gezamenlijk gegeten ? Was het huis versierd ? Nee , het huis was niet versierd . Ze hadden wel een kerstboom . Maar ja , ze hadden zelf een dennenbos . Dus dan werd de mooiste boom er uitgezocht en die ging de kamer in , gewoon met kaarsjes , want er was nog geen elektrische verlichting . Werden in die kerstboom kerstballen of slingers gehangen ? Nee , alleen engelenhaar bijvoorbeeld . Werd er gezamenlijk gegeten ? Ja , er werd gezamenlijk gegeten . Ik heb daar spaghetti leren eten en dat vond ik helemaal niet lekker . Het was de ene dag spaghetti , de andere dag was het weer spaghetti en de derde dag was het weer spaghetti , en zo nu en dan aardappels .",nee,,nee,,zelfde,,nee,"[ 0.7178618   0.28682922 -0.19086086  0.12396723  0.07348295  0.22284799
  0.13740645  0.04481593  0.28154318 -0.05190076  0.28198554  0.14605361
  0.14159386  0.26165032  0.13184419  0.17838224  0.29119     0.12753793
 -0.0100814   0.01645254 -0.12723428  0.28816617 -0.24409188 -0.0827802
 -0.00260164  0.35506742 -0.03704681  0.03267172 -0.08352081  0.21510233
 -0.03277087 -0.0706248   0.20832995  0.05494476 -0.13158808  0.25848
  0.20622554  0.22313523  0.23579825 -0.06911208  0.09288674  0.09032485
  0.01621781  0.05878709 -0.30840871 -0.46999723  0.23821581  0.61570433
 -0.10000326 -0.32975577]",1.6355796002146115
945,manual_annotation_sample_seed1120,GV_GAR_bombardement_09_conversation_clipped_150_paragraph_225-232_text,"Wij zijn daar ' s nachts gebleven , een beetje op de grond geslapen . In nood doe je alles . Een beetje bijgekomen , wat gedronken enzovoorts en wat gegeten . En de andere dag zijn wij , er is contact geweest , want mijn vader , die kwam toen ook naar de Vlietlaan en die liet natuurlijk even z' n werk z' n werk , en toen is er contact geweest met Amsterdam , bij die zus van hem . Die woonde ergens aan de Amstelveenseweg op de eerste verdieping , maar die had een vrije tweede verdieping helemaal gemeubileerd en daar konden wij terecht . En toen was het ÈÈn april inmiddels al , dat wij in Amsterdam zaten ' s middags . Ik begrijp het . En uw vader bleef natuurlijk zijn werk in Rotterdam houden . Of is hij meegegaan naar Amsterdam ? Die is een poos meegegaan en later is hij weer teruggegaan .",nee,,nee,,zelfde,,nee,"[-1.19235404e-01  1.04873297e-02 -6.09363228e-01  1.49818935e-01
 -2.31336505e-03  1.01594672e-01  3.19319233e-01  2.36814231e-01
 -3.37003153e-02 -5.85581940e-02 -3.55238602e-01  1.03259837e-03
 -2.13312976e-01  1.99780159e-04 -1.54923536e-01  2.31193505e-01
 -1.66899949e-01  3.23144287e-01 -7.97896050e-02  1.53302420e-02
 -2.19029218e-01  2.20647953e-01 -2.85506234e-01 -9.29510035e-03
  1.08587671e-01  4.43671659e-01  1.90076843e-01  1.62720002e-01
  4.66672629e-02  1.78773232e-01 -1.37367390e-01  1.84290707e-01
  5.97314090e-02  8.35495479e-02 -1.34246193e-01 -7.59473182e-02
  1.80326417e-01  2.33001031e-01  1.73461020e-01 -2.15436660e-01
 -1.73384592e-01  1.83795311e-01  2.03964517e-01 -2.37699933e-01
 -3.75368655e-01 -1.34340443e-01  6.67131022e-02  1.21494815e-01
 -2.47728758e-01 -1.31984085e-01]",1.456735526717572
946,manual_annotation_sample_seed1120,GV_CaleidoscoopFilm_Bakkum_02_conversation_clipped_150_paragraph_950-969_text,"Oke Dan kreeg je geen lekke band Fietst vast niet zo lekker , zo' n fiets Nee het fietste helemaal niet lekker Nee Maar je was al blij als je kon fietsen Ja Enne , ja hij . Die Duitser kwam met de Union ja Nou ik heb eerst een fiets gestolen .. Je weet nou waar die twee sterren restaurant is he ? Kuilman Ne Nee ? Nou Ooh dat ehh , die twee sterren ja dat op het Bakkummerpleintje ja Bakkummerpleintje . Dat was toen een .. hoe noemde die Duitser dat ook al weer .. een soort kantine voor die Duitsers Ja En ik had peren gehaald bij een oom van Lau een boer , ik kwam terug en er stond zo een zooi van die fietsen . Die ze gevorderd hadden Ja En ze hadden een lol want ze hadden natuurlijk knap snaps in ( gebaar van drinken ) Ik was terug en ik denk nou verdomme ik ga een fiets halen !",ja,,nee,,ANDERS,,nee,"[ 0.3832155   0.00981113 -0.28310667  0.04085317  0.0782317  -0.0194358
  0.12813359  0.2602471   0.28727527 -0.10335268  0.22866032  0.14580855
  0.10599551 -0.13665769  0.29975413 -0.0428627  -0.06655045 -0.01781348
  0.23916294  0.09087045 -0.00385156  0.22338292  0.17432977 -0.58260989
  0.12019726  0.80650088 -0.13611519 -0.06416802  0.15704882 -0.18313678
  0.21655892  0.14240509  0.56112763 -0.10770356 -0.02664977  0.12168591
  0.06191201  0.2772716   0.39488819  0.2300053  -0.23303623 -0.19024324
  0.21312682  0.06634483 -0.15294795 -0.16774873  0.11565014  0.18272112
 -0.26684913 -0.42683691]",1.741888808918847
947,manual_annotation_sample_seed1120,GV_SiteFilms_Java_05_conversation_clipped_150_paragraph_763-774_text,"En dan danste u met de lokale meisjes Ja , er waren ook wel meisjes uit ... gewoon van onze leeftijd . Oudere vrouwen natuurlijk ook , die daar waren . Maar er was een heel groot gezelschap van militairen , over het algemeen . Maar er werd ook veel bier gedronken , of andere dingetjes , die spiritualiÎn dingen die er waren , die te koop waren . Maar je moest wel geld hebben natuurlijk , en dat was schaars in die tijd hoor . Geld was schaars Wat had u te besteden Weinig . Weinig . Ik meen dat wij dus , als ik het goed heb , ÈÈn vijfenzeventig per dag kregen . Dus dat was niet al te veel Wat kostte het bier bijvoorbeeld Dat weet ik niet meer , nee , ik zou het niet meer weten . Ik weet alleen dat het literflessen waren van Heineken .",nee,,nee,,zelfde,,nee,"[ 0.42760919  0.317085   -0.0362691  -0.12360406  0.14978402 -0.00319564
 -0.12283215  0.06416456  0.25260876 -0.18813249  0.04408006  0.37502347
 -0.2989357   0.20048001  0.201502   -0.0957109   0.20022232  0.04173961
  0.27125393 -0.0161532  -0.15524619  0.08944952 -0.20121247  0.14158122
  0.33426927  0.10777912  0.07110533 -0.20512326 -0.16330601 -0.11090087
 -0.09929148  0.02720679  0.33844364 -0.22499417 -0.00616177  0.36186662
  0.35470979  0.2019105   0.18333834  0.05830081  0.0558667   0.11384771
  0.17486659 -0.15363764 -0.14464106 -0.48452346  0.30784899  0.4703203
 -0.14526317 -0.38235955]",1.581162051205429
948,manual_annotation_sample_seed1120,GV_Groningen_Scholtenhuis_01_conversation_clipped_150_paragraph_636-644_text,"En dan had ik genoeg klaar gezet en dan had ik een vrije middag . En meestal ging ik dan naar de bioscoop , dan had je een beetje rust . Weet je wel . En ik was nog moe dan , en dan ging ik naar de bioscoop . En toen een keer op woensdagmiddag was er bioscoop en toen was er pauze en toen kwam ik in de pauze , ik denk daar zit die kloot . En toen kwam hij op mij af . Hij zei hallo . Hij zei mag ik u een kop koffie aanbieden , ik zei nee ik moet van jou geen koffie joh . Hij zei dat zou ik graag willen . Ik zei nou dat krijg je niet voor elkaar . Ik zei nee dus , nu bij me weggaan , niet om me toe zeuren het is prima zo. En , maar later kwam ik weer naar de bioscoop en dan was er ook weer .",nee,,nee,,zelfde,,nee,"[ 0.11121316  0.26490857 -0.2109818  -0.14644103 -0.03671363  0.05941489
 -0.14454437  0.19824581  0.25376633 -0.05237815 -0.2080843  -0.05070453
 -0.03514242 -0.05187161  0.25226496  0.04278928 -0.00329823  0.20043058
  0.17543146 -0.08055904 -0.25022548  0.15624124 -0.02647917 -0.02518822
  0.04421519  0.5132603   0.04127266 -0.07400367 -0.01714791  0.08203683
 -0.2031462  -0.12907211  0.58030555 -0.0384915   0.01008827  0.14245268
  0.19154627  0.36755542  0.28489208  0.11100024 -0.06647658  0.04755866
  0.25098136  0.13154647 -0.26759626 -0.29802647  0.34720796  0.54758924
 -0.10224037 -0.12097012]",1.4886617757285787
949,manual_annotation_sample_seed1120,08_JKKV_2003_KOOS_VALK_conversation_clipped_150_paragraph_89-100_text,"Werd er thuis over gesproken ? D' r werd thuis niet veel over gesproken . Nee . Want u was een eh Joods gezin . Nou een Joods gezin , ja . Was u traditioneel joods gezin ? Eh , nou m' n ouders die gingen niet naar de synagoges , waren ook geen lid van de Joodse gemeente . Sinds 1936 zijn ze christelijk gedoopt bij de Zevende-dags Adventisten , die ook de sabbat vieren en die ook de spijswetten houden en die ongeveer net zo leven als de joden zelf . Alleen , ze geloofden in de Christus . En terwijl de Joden , die denken dat de Messias nog steeds komen moet . Dat is het enigste verschil . Voelden uw ouders zich veilig ? Betrekkelijk . Betrekkelijk. [ ja ] Tot ' 42 . Toen eh werden de Joden allemaal weggehaald , naar de concentratiekampen of naar werkkampen of ze moesten overal aan het werk .",ja,,nee,,ANDERS,Geen directe waarneming,nee,"[ 0.38844784  0.11020372 -0.10813134 -0.01835403  0.24192393  0.28424649
  0.01589486 -0.12264926  0.45179451  0.16894713 -0.11573961  0.06339951
 -0.12363251  0.13621949  0.16679092  0.014133    0.21062861  0.23816452
  0.3713415   0.00596913 -0.37139261  0.01087584 -0.4028189   0.18894416
  0.14827444  0.37398759  0.219082   -0.17545839 -0.12446933 -0.05460367
 -0.31031457 -0.38174684  0.60574767  0.10031878 -0.01672739  0.0394142
  0.27343383  0.5342885   0.30808598  0.20504259  0.131302   -0.24575581
  0.17606821 -0.11835866 -0.34349269 -0.57600656  0.22305697  0.6607337
 -0.15044045 -0.1986308 ]",1.927337214266938
